Price,Close,High,Low,Open,Volume
Ticker,SLV,SLV,SLV,SLV,SLV
Datetime,,,,,
2025-05-27 16:30:00+00:00,30.13990020751953,30.139999389648438,30.110000610351562,30.129899978637695,0
2025-05-27 16:35:00+00:00,30.144500732421875,30.155000686645508,30.1200008392334,30.13990020751953,202364
2025-05-27 16:40:00+00:00,30.135000228881836,30.149999618530273,30.1299991607666,30.145000457763672,42209
2025-05-27 16:45:00+00:00,30.1200008392334,30.135000228881836,30.114999771118164,30.135000228881836,84997
2025-05-27 16:50:00+00:00,30.1299991607666,30.1299991607666,30.110000610351562,30.125900268554688,64050
2025-05-27 16:55:00+00:00,30.149999618530273,30.15999984741211,30.129899978637695,30.129899978637695,137749
2025-05-27 17:00:00+00:00,30.149900436401367,30.15999984741211,30.135000228881836,30.145000457763672,90091
2025-05-27 17:05:00+00:00,30.149999618530273,30.159900665283203,30.1299991607666,30.139999389648438,56990
2025-05-27 17:10:00+00:00,30.150699615478516,30.15999984741211,30.145000457763672,30.145000457763672,30875
2025-05-27 17:15:00+00:00,30.174999237060547,30.18000030517578,30.155000686645508,30.155000686645508,92582
2025-05-27 17:20:00+00:00,30.18000030517578,30.200000762939453,30.170000076293945,30.18000030517578,69249
2025-05-27 17:25:00+00:00,30.19499969482422,30.19499969482422,30.170000076293945,30.174999237060547,143852
2025-05-27 17:30:00+00:00,30.184999465942383,30.200000762939453,30.18000030517578,30.199800491333008,130444
2025-05-27 17:35:00+00:00,30.190000534057617,30.190000534057617,30.17009925842285,30.18470001220703,66358
2025-05-27 17:40:00+00:00,30.194700241088867,30.200000762939453,30.174999237060547,30.184999465942383,120233
2025-05-27 17:45:00+00:00,30.19499969482422,30.200000762939453,30.174999237060547,30.199899673461914,70753
2025-05-27 17:50:00+00:00,30.184999465942383,30.19770050048828,30.174999237060547,30.19029998779297,74738
2025-05-27 17:55:00+00:00,30.18000030517578,30.190000534057617,30.18000030517578,30.180700302124023,10500
2025-05-27 18:00:00+00:00,30.19499969482422,30.209999084472656,30.174999237060547,30.18000030517578,148895
2025-05-27 18:05:00+00:00,30.204999923706055,30.209999084472656,30.183500289916992,30.19499969482422,125255
2025-05-27 18:10:00+00:00,30.209999084472656,30.219999313354492,30.204999923706055,30.209999084472656,37448
2025-05-27 18:15:00+00:00,30.200000762939453,30.219999313354492,30.200000762939453,30.215499877929688,57142
2025-05-27 18:20:00+00:00,30.19499969482422,30.206300735473633,30.194499969482422,30.200000762939453,33515
2025-05-27 18:25:00+00:00,30.219999313354492,30.219999313354492,30.190000534057617,30.19499969482422,78996
2025-05-27 18:30:00+00:00,30.219999313354492,30.229999542236328,30.209999084472656,30.212900161743164,30680
2025-05-27 18:35:00+00:00,30.219999313354492,30.229999542236328,30.21500015258789,30.225000381469727,42303
2025-05-27 18:40:00+00:00,30.225000381469727,30.229999542236328,30.210100173950195,30.225000381469727,46876
2025-05-27 18:45:00+00:00,30.236499786376953,30.239999771118164,30.219999313354492,30.224000930786133,51286
2025-05-27 18:50:00+00:00,30.239999771118164,30.25,30.235000610351562,30.239999771118164,78827
2025-05-27 18:55:00+00:00,30.225000381469727,30.25,30.219999313354492,30.239999771118164,85580
2025-05-27 19:00:00+00:00,30.225000381469727,30.229999542236328,30.209999084472656,30.219999313354492,173973
2025-05-27 19:05:00+00:00,30.219900131225586,30.226499557495117,30.200000762939453,30.219999313354492,64614
2025-05-27 19:10:00+00:00,30.204999923706055,30.219999313354492,30.190000534057617,30.2189998626709,115152
2025-05-27 19:15:00+00:00,30.204999923706055,30.219999313354492,30.200000762939453,30.204999923706055,142137
2025-05-27 19:20:00+00:00,30.204999923706055,30.219999313354492,30.200000762939453,30.204999923706055,150362
2025-05-27 19:25:00+00:00,30.204999923706055,30.219999313354492,30.200000762939453,30.20009994506836,68653
